Voltage (V),Ampere (A),Timestamp,Device ID
18.0,3.74,2024-03-05 18:55:00,AC
18.0,0.39,2024-03-05 19:00:00,AC
18.0,4.57,2024-03-05 19:05:00,AC
18.0,4.83,2024-03-05 19:10:00,AC
18.0,1.09,2024-03-05 19:15:00,AC
18.0,4.94,2024-03-05 19:20:00,AC
18.0,1.51,2024-03-05 19:25:00,AC
18.0,0.36,2024-03-05 19:30:00,AC
18.0,3.87,2024-03-05 19:35:00,AC
18.0,3.62,2024-03-05 19:40:00,AC
18.0,3.29,2024-03-05 19:45:00,AC
18.0,2.97,2024-03-05 19:50:00,AC
18.0,0.56,2024-03-05 19:55:00,AC
18.0,4.59,2024-03-05 20:00:00,AC
18.0,3.37,2024-03-05 20:05:00,AC
18.0,0.07,2024-03-05 20:10:00,AC
18.0,1.88,2024-03-05 20:15:00,AC
18.0,0.52,2024-03-05 20:20:00,AC
18.0,4.28,2024-03-05 20:25:00,AC
18.0,3.5,2024-03-05 20:30:00,AC
18.0,0.11,2024-03-05 20:35:00,AC
18.0,2.73,2024-03-05 20:40:00,AC
18.0,0.56,2024-03-05 20:45:00,AC
18.0,3.47,2024-03-05 20:50:00,AC
18.0,0.19,2024-03-05 20:55:00,AC
18.0,2.71,2024-03-05 21:00:00,AC
18.0,1.25,2024-03-05 21:05:00,AC
18.0,1.91,2024-03-05 21:10:00,AC
18.0,0.09,2024-03-05 21:15:00,AC
18.0,3.25,2024-03-05 21:20:00,AC
18.0,4.05,2024-03-05 21:25:00,AC
18.0,4.5,2024-03-05 21:30:00,AC
18.0,0.04,2024-03-05 21:35:00,AC
18.0,2.99,2024-03-05 21:40:00,AC
18.0,3.47,2024-03-05 21:45:00,AC
18.0,3.46,2024-03-05 21:50:00,AC
18.0,2.35,2024-03-05 21:55:00,AC
18.0,4.13,2024-03-05 22:00:00,AC
18.0,0.61,2024-03-05 22:05:00,AC
18.0,2.89,2024-03-05 22:10:00,AC
18.0,0.35,2024-03-05 22:15:00,AC
18.0,4.55,2024-03-05 22:20:00,AC
18.0,1.92,2024-03-05 22:25:00,AC
18.0,2.14,2024-03-05 22:30:00,AC
18.0,4.41,2024-03-05 22:35:00,AC
18.0,0.69,2024-03-05 22:40:00,AC
18.0,5.0,2024-03-05 22:45:00,AC
18.0,2.89,2024-03-05 22:50:00,AC
18.0,4.19,2024-03-05 22:55:00,AC
18.0,2.5,2024-03-05 23:00:00,AC
18.0,2.43,2024-03-05 23:05:00,AC
18.0,2.35,2024-03-05 23:10:00,AC
18.0,4.17,2024-03-05 23:15:00,AC
18.0,3.23,2024-03-05 23:20:00,AC
18.0,3.33,2024-03-05 23:25:00,AC
18.0,3.9,2024-03-05 23:30:00,AC
18.0,5.0,2024-03-05 23:35:00,AC
18.0,4.52,2024-03-05 23:40:00,AC
18.0,2.1,2024-03-05 23:45:00,AC
18.0,0.03,2024-03-05 23:50:00,AC
18.0,0.27,2024-03-05 23:55:00,AC
3.0,0.05,2024-03-05 00:00:00,Lamp
3.0,0.04,2024-03-05 00:05:00,Lamp
3.0,0.04,2024-03-05 00:10:00,Lamp
3.0,0.06,2024-03-05 00:15:00,Lamp
3.0,0.07,2024-03-05 00:20:00,Lamp
3.0,0.02,2024-03-05 00:25:00,Lamp
3.0,0.08,2024-03-05 00:30:00,Lamp
3.0,0.09,2024-03-05 00:35:00,Lamp
3.0,0.02,2024-03-05 00:40:00,Lamp
3.0,0.09,2024-03-05 00:45:00,Lamp
3.0,0.08,2024-03-05 00:50:00,Lamp
3.0,0.05,2024-03-05 00:55:00,Lamp
3.0,0.02,2024-03-05 01:00:00,Lamp
3.0,0.03,2024-03-05 01:05:00,Lamp
3.0,0.06,2024-03-05 01:10:00,Lamp
3.0,0.02,2024-03-05 01:15:00,Lamp
3.0,0.01,2024-03-05 01:20:00,Lamp
3.0,0.09,2024-03-05 01:25:00,Lamp
3.0,0.03,2024-03-05 01:30:00,Lamp
3.0,0.05,2024-03-05 01:35:00,Lamp
3.0,0.05,2024-03-05 01:40:00,Lamp
3.0,0.05,2024-03-05 01:45:00,Lamp
3.0,0.09,2024-03-05 01:50:00,Lamp
3.0,0.05,2024-03-05 01:55:00,Lamp
3.0,0.02,2024-03-05 02:00:00,Lamp
3.0,0.05,2024-03-05 02:05:00,Lamp
3.0,0.02,2024-03-05 02:10:00,Lamp
3.0,0.01,2024-03-05 02:15:00,Lamp
3.0,0.02,2024-03-05 02:20:00,Lamp
3.0,0.04,2024-03-05 02:25:00,Lamp
3.0,0.05,2024-03-05 02:30:00,Lamp
3.0,0.05,2024-03-05 02:35:00,Lamp
3.0,0.01,2024-03-05 02:40:00,Lamp
3.0,0.09,2024-03-05 02:45:00,Lamp
3.0,0.03,2024-03-05 02:50:00,Lamp
3.0,0.1,2024-03-05 02:55:00,Lamp
3.0,0.01,2024-03-05 03:00:00,Lamp
3.0,0.1,2024-03-05 03:05:00,Lamp
3.0,0.05,2024-03-05 03:10:00,Lamp
3.0,0.09,2024-03-05 03:15:00,Lamp
3.0,0.02,2024-03-05 03:20:00,Lamp
3.0,0.03,2024-03-05 03:25:00,Lamp
3.0,0.08,2024-03-05 03:30:00,Lamp
3.0,0.07,2024-03-05 03:35:00,Lamp
3.0,0.03,2024-03-05 03:40:00,Lamp
3.0,0.05,2024-03-05 03:45:00,Lamp
3.0,0.01,2024-03-05 03:50:00,Lamp
3.0,0.07,2024-03-05 03:55:00,Lamp
3.0,0.06,2024-03-05 04:00:00,Lamp
3.0,0.02,2024-03-05 04:05:00,Lamp
3.0,0.04,2024-03-05 04:10:00,Lamp
3.0,0.09,2024-03-05 04:15:00,Lamp
3.0,0.03,2024-03-05 04:20:00,Lamp
3.0,0.07,2024-03-05 04:25:00,Lamp
3.0,0.06,2024-03-05 04:30:00,Lamp
3.0,0.08,2024-03-05 04:35:00,Lamp
3.0,0.05,2024-03-05 04:40:00,Lamp
3.0,0.09,2024-03-05 04:45:00,Lamp
3.0,0.03,2024-03-05 04:50:00,Lamp
3.0,0.03,2024-03-05 04:55:00,Lamp
3.0,0.03,2024-03-05 05:00:00,Lamp
3.0,0.01,2024-03-05 05:05:00,Lamp
3.0,0.03,2024-03-05 05:10:00,Lamp
3.0,0.06,2024-03-05 05:15:00,Lamp
3.0,0.08,2024-03-05 05:20:00,Lamp
3.0,0.08,2024-03-05 05:25:00,Lamp
3.0,0.07,2024-03-05 05:30:00,Lamp
3.0,0.05,2024-03-05 05:35:00,Lamp
3.0,0.08,2024-03-05 05:40:00,Lamp
3.0,0.07,2024-03-05 05:45:00,Lamp
3.0,0.05,2024-03-05 05:50:00,Lamp
3.0,0.06,2024-03-05 05:55:00,Lamp
3.0,0.06,2024-03-05 06:00:00,Lamp
3.0,0.09,2024-03-05 06:05:00,Lamp
3.0,0.08,2024-03-05 06:10:00,Lamp
3.0,0.04,2024-03-05 06:15:00,Lamp
3.0,0.09,2024-03-05 06:20:00,Lamp
3.0,0.06,2024-03-05 06:25:00,Lamp
3.0,0.1,2024-03-05 06:30:00,Lamp
3.0,0.03,2024-03-05 06:35:00,Lamp
3.0,0.01,2024-03-05 06:40:00,Lamp
3.0,0.1,2024-03-05 06:45:00,Lamp
3.0,0.04,2024-03-05 06:50:00,Lamp
3.0,0.04,2024-03-05 06:55:00,Lamp
3.0,0.06,2024-03-05 07:00:00,Lamp
3.0,0.06,2024-03-05 07:05:00,Lamp
3.0,0.07,2024-03-05 07:10:00,Lamp
3.0,0.02,2024-03-05 07:15:00,Lamp
3.0,0.06,2024-03-05 07:20:00,Lamp
3.0,0.08,2024-03-05 07:25:00,Lamp
3.0,0.09,2024-03-05 07:30:00,Lamp
3.0,0.03,2024-03-05 07:35:00,Lamp
3.0,0.08,2024-03-05 07:40:00,Lamp
3.0,0.01,2024-03-05 07:45:00,Lamp
3.0,0.02,2024-03-05 07:50:00,Lamp
3.0,0.03,2024-03-05 07:55:00,Lamp
3.0,0.06,2024-03-05 08:00:00,Lamp
3.0,0.07,2024-03-05 08:05:00,Lamp
3.0,0.07,2024-03-05 08:10:00,Lamp
3.0,0.05,2024-03-05 08:15:00,Lamp
3.0,0.05,2024-03-05 08:20:00,Lamp
3.0,0.09,2024-03-05 08:25:00,Lamp
3.0,0.08,2024-03-05 08:30:00,Lamp
3.0,0.07,2024-03-05 08:35:00,Lamp
3.0,0.06,2024-03-05 08:40:00,Lamp
3.0,0.06,2024-03-05 08:45:00,Lamp
3.0,0.07,2024-03-05 08:50:00,Lamp
3.0,0.09,2024-03-05 08:55:00,Lamp
3.0,0.08,2024-03-05 09:00:00,Lamp
3.0,0.05,2024-03-05 09:05:00,Lamp
3.0,0.01,2024-03-05 09:10:00,Lamp
3.0,0.01,2024-03-05 09:15:00,Lamp
3.0,0.01,2024-03-05 09:20:00,Lamp
3.0,0.09,2024-03-05 09:25:00,Lamp
3.0,0.06,2024-03-05 09:30:00,Lamp
3.0,0.01,2024-03-05 09:35:00,Lamp
3.0,0.01,2024-03-05 09:40:00,Lamp
3.0,0.0,2024-03-05 09:45:00,Lamp
3.0,0.07,2024-03-05 09:50:00,Lamp
3.0,0.05,2024-03-05 09:55:00,Lamp
3.0,0.09,2024-03-05 10:00:00,Lamp
3.0,0.04,2024-03-05 10:05:00,Lamp
3.0,0.04,2024-03-05 10:10:00,Lamp
3.0,0.02,2024-03-05 10:15:00,Lamp
3.0,0.09,2024-03-05 10:20:00,Lamp
3.0,0.05,2024-03-05 10:25:00,Lamp
3.0,0.01,2024-03-05 10:30:00,Lamp
3.0,0.06,2024-03-05 10:35:00,Lamp
3.0,0.06,2024-03-05 10:40:00,Lamp
3.0,0.07,2024-03-05 10:45:00,Lamp
3.0,0.07,2024-03-05 10:50:00,Lamp
3.0,0.02,2024-03-05 10:55:00,Lamp
3.0,0.08,2024-03-05 11:00:00,Lamp
3.0,0.01,2024-03-05 11:05:00,Lamp
3.0,0.06,2024-03-05 11:10:00,Lamp
3.0,0.07,2024-03-05 11:15:00,Lamp
3.0,0.05,2024-03-05 11:20:00,Lamp
3.0,0.02,2024-03-05 11:25:00,Lamp
3.0,0.07,2024-03-05 11:30:00,Lamp
3.0,0.05,2024-03-05 11:35:00,Lamp
3.0,0.1,2024-03-05 11:40:00,Lamp
3.0,0.09,2024-03-05 11:45:00,Lamp
3.0,0.03,2024-03-05 11:50:00,Lamp
3.0,0.09,2024-03-05 11:55:00,Lamp
3.0,0.06,2024-03-05 12:00:00,Lamp
3.0,0.02,2024-03-05 12:05:00,Lamp
3.0,0.07,2024-03-05 12:10:00,Lamp
3.0,0.1,2024-03-05 12:15:00,Lamp
3.0,0.02,2024-03-05 12:20:00,Lamp
3.0,0.07,2024-03-05 12:25:00,Lamp
3.0,0.04,2024-03-05 12:30:00,Lamp
3.0,0.03,2024-03-05 12:35:00,Lamp
3.0,0.03,2024-03-05 12:40:00,Lamp
3.0,0.05,2024-03-05 12:45:00,Lamp
3.0,0.04,2024-03-05 12:50:00,Lamp
3.0,0.02,2024-03-05 12:55:00,Lamp
3.0,0.01,2024-03-05 13:00:00,Lamp
3.0,0.01,2024-03-05 13:05:00,Lamp
3.0,0.05,2024-03-05 13:10:00,Lamp
3.0,0.01,2024-03-05 13:15:00,Lamp
3.0,0.02,2024-03-05 13:20:00,Lamp
3.0,0.05,2024-03-05 13:25:00,Lamp
3.0,0.08,2024-03-05 13:30:00,Lamp
3.0,0.02,2024-03-05 13:35:00,Lamp
3.0,0.06,2024-03-05 13:40:00,Lamp
3.0,0.03,2024-03-05 13:45:00,Lamp
3.0,0.07,2024-03-05 13:50:00,Lamp
3.0,0.07,2024-03-05 13:55:00,Lamp
3.0,0.02,2024-03-05 14:00:00,Lamp
3.0,0.01,2024-03-05 14:05:00,Lamp
3.0,0.1,2024-03-05 14:10:00,Lamp
3.0,0.03,2024-03-05 14:15:00,Lamp
3.0,0.09,2024-03-05 14:20:00,Lamp
3.0,0.1,2024-03-05 14:25:00,Lamp
3.0,0.04,2024-03-05 14:30:00,Lamp
3.0,0.02,2024-03-05 14:35:00,Lamp
3.0,0.01,2024-03-05 14:40:00,Lamp
3.0,0.01,2024-03-05 14:45:00,Lamp
3.0,0.04,2024-03-05 14:50:00,Lamp
3.0,0.01,2024-03-05 14:55:00,Lamp
3.0,0.08,2024-03-05 15:00:00,Lamp
3.0,0.0,2024-03-05 15:05:00,Lamp
3.0,0.06,2024-03-05 15:10:00,Lamp
3.0,0.02,2024-03-05 15:15:00,Lamp
3.0,0.09,2024-03-05 15:20:00,Lamp
3.0,0.02,2024-03-05 15:25:00,Lamp
3.0,0.02,2024-03-05 15:30:00,Lamp
3.0,0.06,2024-03-05 15:35:00,Lamp
3.0,0.09,2024-03-05 15:40:00,Lamp
3.0,0.06,2024-03-05 15:45:00,Lamp
3.0,0.1,2024-03-05 15:50:00,Lamp
3.0,0.09,2024-03-05 15:55:00,Lamp
3.0,0.05,2024-03-05 16:00:00,Lamp
3.0,0.02,2024-03-05 16:05:00,Lamp
3.0,0.01,2024-03-05 16:10:00,Lamp
3.0,0.07,2024-03-05 16:15:00,Lamp
3.0,0.1,2024-03-05 16:20:00,Lamp
3.0,0.06,2024-03-05 16:25:00,Lamp
3.0,0.02,2024-03-05 16:30:00,Lamp
3.0,0.08,2024-03-05 16:35:00,Lamp
3.0,0.07,2024-03-05 16:40:00,Lamp
3.0,0.08,2024-03-05 16:45:00,Lamp
3.0,0.07,2024-03-05 16:50:00,Lamp
3.0,0.01,2024-03-05 16:55:00,Lamp
3.0,0.06,2024-03-05 17:00:00,Lamp
3.0,0.06,2024-03-05 17:05:00,Lamp
3.0,0.07,2024-03-05 17:10:00,Lamp
3.0,0.07,2024-03-05 17:15:00,Lamp
3.0,0.02,2024-03-05 17:20:00,Lamp
3.0,0.05,2024-03-05 17:25:00,Lamp
3.0,0.04,2024-03-05 17:30:00,Lamp
3.0,0.09,2024-03-05 17:35:00,Lamp
3.0,0.07,2024-03-05 17:40:00,Lamp
3.0,0.01,2024-03-05 17:45:00,Lamp
3.0,0.07,2024-03-05 17:50:00,Lamp
3.0,0.07,2024-03-05 17:55:00,Lamp
3.0,0.0,2024-03-05 18:00:00,Lamp
3.0,0.05,2024-03-05 18:05:00,Lamp
3.0,0.02,2024-03-05 18:10:00,Lamp
3.0,0.08,2024-03-05 18:15:00,Lamp
3.0,0.04,2024-03-05 18:20:00,Lamp
3.0,0.08,2024-03-05 18:25:00,Lamp
3.0,0.09,2024-03-05 18:30:00,Lamp
3.0,0.06,2024-03-05 18:35:00,Lamp
3.0,0.08,2024-03-05 18:40:00,Lamp
3.0,0.06,2024-03-05 18:45:00,Lamp
3.0,0.06,2024-03-05 18:50:00,Lamp
3.0,0.09,2024-03-05 18:55:00,Lamp
3.0,0.09,2024-03-05 19:00:00,Lamp
3.0,0.09,2024-03-05 19:05:00,Lamp
3.0,0.05,2024-03-05 19:10:00,Lamp
3.0,0.02,2024-03-05 19:15:00,Lamp
3.0,0.07,2024-03-05 19:20:00,Lamp
3.0,0.06,2024-03-05 19:25:00,Lamp
3.0,0.04,2024-03-05 19:30:00,Lamp
3.0,0.09,2024-03-05 19:35:00,Lamp
3.0,0.01,2024-03-05 19:40:00,Lamp
3.0,0.01,2024-03-05 19:45:00,Lamp
3.0,0.01,2024-03-05 19:50:00,Lamp
3.0,0.09,2024-03-05 19:55:00,Lamp
3.0,0.06,2024-03-05 20:00:00,Lamp
3.0,0.07,2024-03-05 20:05:00,Lamp
3.0,0.01,2024-03-05 20:10:00,Lamp
3.0,0.06,2024-03-05 20:15:00,Lamp
3.0,0.07,2024-03-05 20:20:00,Lamp
3.0,0.02,2024-03-05 20:25:00,Lamp
3.0,0.04,2024-03-05 20:30:00,Lamp
3.0,0.02,2024-03-05 20:35:00,Lamp
3.0,0.08,2024-03-05 20:40:00,Lamp
3.0,0.02,2024-03-05 20:45:00,Lamp
3.0,0.07,2024-03-05 20:50:00,Lamp
3.0,0.04,2024-03-05 20:55:00,Lamp
3.0,0.01,2024-03-05 21:00:00,Lamp
3.0,0.05,2024-03-05 21:05:00,Lamp
3.0,0.03,2024-03-05 21:10:00,Lamp
3.0,0.04,2024-03-05 21:15:00,Lamp
3.0,0.02,2024-03-05 21:20:00,Lamp
3.0,0.02,2024-03-05 21:25:00,Lamp
3.0,0.04,2024-03-05 21:30:00,Lamp
3.0,0.09,2024-03-05 21:35:00,Lamp
3.0,0.08,2024-03-05 21:40:00,Lamp
3.0,0.01,2024-03-05 21:45:00,Lamp
3.0,0.07,2024-03-05 21:50:00,Lamp
3.0,0.0,2024-03-05 21:55:00,Lamp
3.0,0.02,2024-03-05 22:00:00,Lamp
3.0,0.04,2024-03-05 22:05:00,Lamp
3.0,0.05,2024-03-05 22:10:00,Lamp
3.0,0.06,2024-03-05 22:15:00,Lamp
3.0,0.06,2024-03-05 22:20:00,Lamp
3.0,0.08,2024-03-05 22:25:00,Lamp
3.0,0.07,2024-03-05 22:30:00,Lamp
3.0,0.04,2024-03-05 22:35:00,Lamp
3.0,0.09,2024-03-05 22:40:00,Lamp
3.0,0.08,2024-03-05 22:45:00,Lamp
3.0,0.02,2024-03-05 22:50:00,Lamp
3.0,0.02,2024-03-05 22:55:00,Lamp
3.0,0.03,2024-03-05 23:00:00,Lamp
3.0,0.04,2024-03-05 23:05:00,Lamp
3.0,0.09,2024-03-05 23:10:00,Lamp
3.0,0.06,2024-03-05 23:15:00,Lamp
3.0,0.07,2024-03-05 23:20:00,Lamp
3.0,0.02,2024-03-05 23:25:00,Lamp
3.0,0.0,2024-03-05 23:30:00,Lamp
3.0,0.08,2024-03-05 23:35:00,Lamp
3.0,0.03,2024-03-05 23:40:00,Lamp
3.0,0.06,2024-03-05 23:45:00,Lamp
3.0,0.04,2024-03-05 23:50:00,Lamp
3.0,0.05,2024-03-05 23:55:00,Lamp
12.0,1.28,2024-03-05 00:00:00,PC
12.0,1.08,2024-03-05 00:05:00,PC
12.0,0.79,2024-03-05 00:10:00,PC
12.0,1.53,2024-03-05 00:15:00,PC
12.0,0.76,2024-03-05 00:20:00,PC
12.0,1.52,2024-03-05 00:25:00,PC
12.0,0.69,2024-03-05 00:30:00,PC
12.0,0.98,2024-03-05 00:35:00,PC
12.0,1.21,2024-03-05 00:40:00,PC
12.0,1.43,2024-03-05 00:45:00,PC
12.0,1.61,2024-03-05 00:50:00,PC
12.0,0.58,2024-03-05 00:55:00,PC
12.0,1.46,2024-03-05 01:00:00,PC
12.0,0.3,2024-03-05 01:05:00,PC
12.0,1.65,2024-03-05 01:10:00,PC
12.0,0.43,2024-03-05 01:15:00,PC
12.0,1.74,2024-03-05 01:20:00,PC
12.0,0.88,2024-03-05 01:25:00,PC
12.0,0.46,2024-03-05 01:30:00,PC
12.0,1.79,2024-03-05 01:35:00,PC
12.0,1.06,2024-03-05 01:40:00,PC
12.0,1.24,2024-03-05 01:45:00,PC
12.0,1.41,2024-03-05 01:50:00,PC
12.0,1.28,2024-03-05 01:55:00,PC
12.0,0.72,2024-03-05 02:00:00,PC
12.0,1.67,2024-03-05 02:05:00,PC
12.0,0.01,2024-03-05 02:10:00,PC
12.0,1.78,2024-03-05 02:15:00,PC
12.0,1.12,2024-03-05 02:20:00,PC
12.0,1.12,2024-03-05 02:25:00,PC
12.0,1.57,2024-03-05 02:30:00,PC
12.0,1.4,2024-03-05 02:35:00,PC
12.0,1.03,2024-03-05 02:40:00,PC
12.0,1.64,2024-03-05 02:45:00,PC
12.0,0.44,2024-03-05 02:50:00,PC
12.0,1.4,2024-03-05 02:55:00,PC
12.0,1.53,2024-03-05 03:00:00,PC
12.0,0.24,2024-03-05 03:05:00,PC
12.0,1.6,2024-03-05 03:10:00,PC
12.0,0.01,2024-03-05 03:15:00,PC
12.0,1.67,2024-03-05 03:20:00,PC
12.0,0.7,2024-03-05 03:25:00,PC
12.0,0.6,2024-03-05 03:30:00,PC
12.0,1.24,2024-03-05 03:35:00,PC
12.0,1.44,2024-03-05 03:40:00,PC
12.0,1.15,2024-03-05 03:45:00,PC
12.0,0.13,2024-03-05 03:50:00,PC
12.0,1.2,2024-03-05 03:55:00,PC
12.0,1.57,2024-03-05 04:00:00,PC
12.0,1.63,2024-03-05 04:05:00,PC
12.0,0.28,2024-03-05 04:10:00,PC
12.0,1.7,2024-03-05 04:15:00,PC
12.0,1.29,2024-03-05 04:20:00,PC
12.0,1.85,2024-03-05 04:25:00,PC
12.0,1.06,2024-03-05 04:30:00,PC
12.0,1.65,2024-03-05 04:35:00,PC
12.0,1.86,2024-03-05 04:40:00,PC
12.0,0.57,2024-03-05 04:45:00,PC
12.0,0.63,2024-03-05 04:50:00,PC
12.0,1.23,2024-03-05 04:55:00,PC
12.0,1.66,2024-03-05 05:00:00,PC
12.0,0.12,2024-03-05 05:05:00,PC
12.0,1.68,2024-03-05 05:10:00,PC
12.0,1.92,2024-03-05 05:15:00,PC
12.0,0.32,2024-03-05 05:20:00,PC
12.0,1.96,2024-03-05 05:25:00,PC
12.0,1.21,2024-03-05 05:30:00,PC
12.0,1.38,2024-03-05 05:35:00,PC
12.0,0.25,2024-03-05 05:40:00,PC
12.0,1.83,2024-03-05 05:45:00,PC
12.0,0.36,2024-03-05 05:50:00,PC
12.0,1.29,2024-03-05 05:55:00,PC
12.0,1.81,2024-03-05 06:00:00,PC
12.0,0.47,2024-03-05 06:05:00,PC
12.0,1.48,2024-03-05 06:10:00,PC
12.0,1.09,2024-03-05 06:15:00,PC
12.0,1.2,2024-03-05 06:20:00,PC
12.0,0.04,2024-03-05 06:25:00,PC
12.0,0.97,2024-03-05 06:30:00,PC
12.0,1.46,2024-03-05 06:35:00,PC
12.0,0.09,2024-03-05 06:40:00,PC
12.0,1.59,2024-03-05 06:45:00,PC
12.0,1.44,2024-03-05 06:50:00,PC
12.0,1.08,2024-03-05 06:55:00,PC
12.0,0.66,2024-03-05 07:00:00,PC
12.0,1.21,2024-03-05 07:05:00,PC
12.0,0.81,2024-03-05 07:10:00,PC
12.0,0.58,2024-03-05 07:15:00,PC
12.0,0.24,2024-03-05 07:20:00,PC
12.0,1.75,2024-03-05 07:25:00,PC
12.0,0.53,2024-03-05 07:30:00,PC
12.0,1.27,2024-03-05 07:35:00,PC
12.0,0.01,2024-03-05 07:40:00,PC
12.0,0.43,2024-03-05 07:45:00,PC
12.0,0.06,2024-03-05 07:50:00,PC
12.0,1.46,2024-03-05 07:55:00,PC
12.0,1.84,2024-03-05 08:00:00,PC
12.0,0.42,2024-03-05 08:05:00,PC
12.0,0.28,2024-03-05 08:10:00,PC
12.0,1.89,2024-03-05 08:15:00,PC
12.0,0.57,2024-03-05 08:20:00,PC
12.0,1.41,2024-03-05 08:25:00,PC
12.0,0.08,2024-03-05 08:30:00,PC
12.0,1.36,2024-03-05 08:35:00,PC
12.0,1.41,2024-03-05 08:40:00,PC
12.0,1.17,2024-03-05 08:45:00,PC
12.0,0.68,2024-03-05 08:50:00,PC
12.0,1.05,2024-03-05 08:55:00,PC
12.0,0.65,2024-03-05 09:00:00,PC
12.0,0.23,2024-03-05 09:05:00,PC
12.0,0.27,2024-03-05 09:10:00,PC
12.0,0.6,2024-03-05 09:15:00,PC
12.0,0.61,2024-03-05 09:20:00,PC
12.0,0.59,2024-03-05 09:25:00,PC
12.0,1.89,2024-03-05 09:30:00,PC
12.0,0.77,2024-03-05 09:35:00,PC
12.0,0.5,2024-03-05 09:40:00,PC
12.0,0.93,2024-03-05 09:45:00,PC
12.0,1.91,2024-03-05 09:50:00,PC
12.0,1.57,2024-03-05 09:55:00,PC
12.0,1.5,2024-03-05 10:00:00,PC
12.0,0.5,2024-03-05 10:05:00,PC
12.0,1.12,2024-03-05 10:10:00,PC
12.0,0.24,2024-03-05 10:15:00,PC
12.0,0.01,2024-03-05 10:20:00,PC
12.0,1.18,2024-03-05 10:25:00,PC
12.0,1.77,2024-03-05 10:30:00,PC
12.0,0.18,2024-03-05 10:35:00,PC
12.0,0.86,2024-03-05 10:40:00,PC
12.0,0.22,2024-03-05 10:45:00,PC
12.0,0.92,2024-03-05 10:50:00,PC
12.0,1.96,2024-03-05 10:55:00,PC
12.0,0.42,2024-03-05 11:00:00,PC
12.0,1.09,2024-03-05 11:05:00,PC
12.0,0.08,2024-03-05 11:10:00,PC
12.0,0.6,2024-03-05 11:15:00,PC
12.0,0.86,2024-03-05 11:20:00,PC
12.0,1.94,2024-03-05 11:25:00,PC
12.0,0.22,2024-03-05 11:30:00,PC
12.0,1.17,2024-03-05 11:35:00,PC
12.0,1.18,2024-03-05 11:40:00,PC
12.0,1.51,2024-03-05 11:45:00,PC
12.0,1.28,2024-03-05 11:50:00,PC
12.0,1.3,2024-03-05 11:55:00,PC
12.0,1.49,2024-03-05 12:00:00,PC
12.0,0.63,2024-03-05 12:05:00,PC
12.0,0.7,2024-03-05 12:10:00,PC
12.0,1.06,2024-03-05 12:15:00,PC
12.0,1.59,2024-03-05 12:20:00,PC
12.0,1.14,2024-03-05 12:25:00,PC
12.0,1.62,2024-03-05 12:30:00,PC
12.0,1.39,2024-03-05 12:35:00,PC
12.0,0.52,2024-03-05 12:40:00,PC
12.0,0.85,2024-03-05 12:45:00,PC
12.0,0.72,2024-03-05 12:50:00,PC
12.0,1.77,2024-03-05 12:55:00,PC
12.0,0.05,2024-03-05 13:00:00,PC
12.0,0.08,2024-03-05 13:05:00,PC
12.0,1.93,2024-03-05 13:10:00,PC
12.0,1.69,2024-03-05 13:15:00,PC
12.0,1.35,2024-03-05 13:20:00,PC
12.0,1.34,2024-03-05 13:25:00,PC
12.0,0.16,2024-03-05 13:30:00,PC
12.0,0.14,2024-03-05 13:35:00,PC
12.0,0.79,2024-03-05 13:40:00,PC
12.0,0.58,2024-03-05 13:45:00,PC
12.0,1.85,2024-03-05 13:50:00,PC
12.0,1.52,2024-03-05 13:55:00,PC
12.0,0.49,2024-03-05 14:00:00,PC
12.0,1.8,2024-03-05 14:05:00,PC
12.0,0.2,2024-03-05 14:10:00,PC
12.0,0.39,2024-03-05 14:15:00,PC
12.0,0.95,2024-03-05 14:20:00,PC
12.0,1.5,2024-03-05 14:25:00,PC
12.0,0.05,2024-03-05 14:30:00,PC
12.0,1.42,2024-03-05 14:35:00,PC
12.0,0.65,2024-03-05 14:40:00,PC
12.0,0.59,2024-03-05 14:45:00,PC
12.0,1.31,2024-03-05 14:50:00,PC
12.0,1.5,2024-03-05 14:55:00,PC
12.0,1.64,2024-03-05 15:00:00,PC
12.0,0.01,2024-03-05 15:05:00,PC
12.0,0.64,2024-03-05 15:10:00,PC
12.0,0.12,2024-03-05 15:15:00,PC
12.0,1.58,2024-03-05 15:20:00,PC
12.0,1.54,2024-03-05 15:25:00,PC
12.0,0.11,2024-03-05 15:30:00,PC
12.0,0.82,2024-03-05 15:35:00,PC
12.0,0.07,2024-03-05 15:40:00,PC
12.0,0.99,2024-03-05 15:45:00,PC
12.0,1.79,2024-03-05 15:50:00,PC
12.0,1.67,2024-03-05 15:55:00,PC
12.0,0.5,2024-03-05 16:00:00,PC
12.0,1.2,2024-03-05 16:05:00,PC
12.0,1.4,2024-03-05 16:10:00,PC
12.0,0.49,2024-03-05 16:15:00,PC
12.0,0.05,2024-03-05 16:20:00,PC
12.0,1.32,2024-03-05 16:25:00,PC
12.0,1.88,2024-03-05 16:30:00,PC
12.0,1.15,2024-03-05 16:35:00,PC
12.0,1.62,2024-03-05 16:40:00,PC
12.0,1.41,2024-03-05 16:45:00,PC
12.0,1.98,2024-03-05 16:50:00,PC
12.0,1.29,2024-03-05 16:55:00,PC
12.0,0.47,2024-03-05 17:00:00,PC
12.0,1.56,2024-03-05 17:05:00,PC
12.0,0.17,2024-03-05 17:10:00,PC
12.0,0.51,2024-03-05 17:15:00,PC
12.0,0.4,2024-03-05 17:20:00,PC
